NS_SQUID,F_SQUID,NS_Fluxgate,EW_Fluxgate,Z_Fluxgate
127.584,14.1735,10939.8222,-77.4053,-22662.8805
127.5768,14.1294,10939.8041,-77.4258,-22662.7827
127.5712,14.0989,10939.8041,-77.4258,-22662.7827
127.568,14.0675,10939.797,-77.386,-22662.7989
127.5676,14.0545,10939.7968,-77.3818,-22662.8373
127.5658,14.0409,10939.7968,-77.3818,-22662.8373
127.5648,14.0207,10939.79,-77.3614,-22662.9694
127.5644,14.0038,10939.79,-77.3614,-22662.9694
127.5638,14.0087,10939.7915,-77.3336,-22663.046
127.5657,14.002,10939.7971,-77.3318,-22663.0805
127.5665,14.0011,10939.7971,-77.3318,-22663.0805
127.5667,14.0,10939.8022,-77.3943,-22663.1385
127.5688,14.002,10939.8022,-77.3943,-22663.1385
127.568,14.0014,10939.8001,-77.4319,-22663.1662
127.5712,14.004,10939.7902,-77.478,-22663.1894
127.5736,13.9956,10939.7902,-77.478,-22663.1894
127.577,14.0011,10939.7971,-77.4155,-22663.2019
127.5788,14.0087,10939.7971,-77.4155,-22663.2019
127.5842,14.0121,10939.7966,-77.4193,-22663.1915
127.5868,14.0341,10939.8045,-77.4404,-22663.2019
127.5881,14.0625,10939.8045,-77.4404,-22663.2019
127.5935,14.0767,10939.8132,-77.4922,-22663.1741
127.598,14.0982,10939.8132,-77.4922,-22663.1741
127.6035,14.1014,10939.8216,-77.4678,-22663.1651
127.6051,14.1061,10939.8257,-77.43,-22663.1163
127.6095,14.1164,10939.8257,-77.43,-22663.1163
127.614,14.1194,10939.8334,-77.4524,-22663.0918
127.6151,14.1339,10939.8334,-77.4524,-22663.0918
127.6144,14.1316,10939.8318,-77.4474,-22663.081
127.6151,14.1662,10939.8332,-77.4514,-22663.0877
127.6152,14.1756,10939.8332,-77.4514,-22663.0877
127.6158,14.1829,10939.8493,-77.3625,-22663.0816
127.615,14.1715,10939.8493,-77.3625,-22663.0816
127.6132,14.1693,10939.8461,-77.3587,-22663.0828
127.6129,14.1712,10939.8548,-77.4014,-22663.0868
127.6122,14.1708,10939.8548,-77.4014,-22663.0868
127.6112,14.1617,10939.8369,-77.424,-22663.064
127.6074,14.1435,10939.8383,-77.4351,-22663.07
127.6044,14.1332,10939.8383,-77.4351,-22663.07
127.6025,14.1229,10939.8367,-77.4326,-22663.0906
127.5993,14.102,10939.8367,-77.4326,-22663.0906
127.5976,14.0727,10939.8449,-77.4762,-22663.1365
127.5977,14.0808,10939.8464,-77.4598,-22663.125
127.5973,14.0575,10939.8464,-77.4598,-22663.125
127.5976,14.0437,10939.8439,-77.4661,-22663.0858
127.5954,14.0445,10939.8439,-77.4661,-22663.0858
127.5951,14.03,10939.8296,-77.4295,-22663.0522
127.5964,14.0217,10939.83,-77.4346,-22663.0693
127.5964,14.0133,10939.83,-77.4346,-22663.0693
127.598,14.019,10939.8482,-77.3662,-22663.1058
127.6005,14.0269,10939.8482,-77.3662,-22663.1058
127.6009,14.0287,10939.8588,-77.1694,-22663.1387
127.6034,14.0306,10939.8595,-77.0142,-22663.1186
127.606,14.0155,10939.8595,-77.0142,-22663.1186
127.6048,14.0268,10939.8442,-76.7485,-22663.1587
127.607,14.0331,10939.8442,-76.7485,-22663.1587
127.6086,14.0429,10939.8353,-76.7706,-22663.1599
127.6088,14.0482,10939.8376,-76.8032,-22663.15
127.6115,14.0531,10939.8376,-76.8032,-22663.15
127.6136,14.0609,10939.8375,-76.7684,-22663.0771
127.6159,14.0618,10939.8375,-76.7684,-22663.0771
127.6181,14.0641,10939.8347,-76.7615,-22663.0563
127.6167,14.0681,10939.8326,-76.7663,-22663.053
127.6173,14.0647,10939.8326,-76.7663,-22663.053
127.6156,14.0539,10939.8201,-76.826,-22663.0753
127.6137,14.0394,10939.8201,-76.826,-22663.0753
127.612,14.0132,10939.8178,-76.8414,-22663.0779
127.6132,14.0171,10939.8138,-76.9139,-22663.0668
127.6136,14.0047,10939.8138,-76.9139,-22663.0668
127.6113,13.9976,10939.8317,-77.1909,-22663.1233
127.6113,13.9949,10939.8317,-77.1909,-22663.1233
127.6085,13.9901,10939.833,-77.2506,-22663.1346
127.6065,13.9832,10939.8377,-77.3704,-22663.1766
127.6034,13.9708,10939.8377,-77.3704,-22663.1766
127.6019,13.9635,10939.8382,-77.3601,-22663.1957
127.6003,13.9519,10939.8382,-77.3601,-22663.1957
127.5971,13.9398,10939.8374,-77.354,-22663.1937
127.5966,13.9338,10939.8317,-77.3765,-22663.1777
127.595,13.9202,10939.8317,-77.3765,-22663.1777
127.5923,13.9248,10939.8158,-77.37,-22663.1771
127.5913,13.9265,10939.8156,-77.372,-22663.1793
127.5915,13.9246,10939.8156,-77.372,-22663.1793
127.5916,13.9241,10939.8109,-77.4263,-22663.2528
127.5891,13.909,10939.8109,-77.4263,-22663.2528
127.5899,13.9237,10939.8059,-77.4323,-22663.2145
127.5893,13.9262,10939.8064,-77.4284,-22663.2086
127.592,13.9211,10939.8064,-77.4284,-22663.2086
127.5932,13.9229,10939.8147,-77.4005,-22663.1941
127.5919,13.9227,10939.8147,-77.4005,-22663.1941
127.5955,13.9231,10939.8144,-77.451,-22663.2462
127.5964,13.9188,10939.8151,-77.4472,-22663.2592
127.5977,13.9111,10939.8151,-77.4472,-22663.2592
127.6008,13.9236,10939.8064,-77.4119,-22663.2484
127.6047,13.9244,10939.8064,-77.4119,-22663.2484
127.6054,13.9169,10939.8067,-77.3635,-22663.2131
127.6107,13.9208,10939.8058,-77.3318,-22663.1854
127.617,13.9238,10939.8058,-77.3318,-22663.1854
127.6171,13.9315,10939.8161,-77.3032,-22663.1759
127.6204,13.9401,10939.8161,-77.3032,-22663.1759
127.6245,13.9628,10939.8267,-77.2763,-22663.1909
127.6307,13.9914,10939.8258,-77.3229,-22663.2291
127.6387,14.0042,10939.8258,-77.3229,-22663.2291
127.6426,14.0124,10939.8061,-77.3473,-22663.2377
127.6481,14.0258,10939.8061,-77.3473,-22663.2377
127.6516,14.0566,10939.7878,-77.3517,-22663.1932
127.655,14.0511,10939.785,-77.3723,-22663.1417
127.6598,14.0669,10939.785,-77.3723,-22663.1417
127.6621,14.0674,10939.7882,-77.4285,-22663.027
127.6666,14.0623,10939.7882,-77.4285,-22663.027
127.6707,14.067,10939.7953,-77.4411,-22662.9914
127.6729,14.0661,10939.7997,-77.4305,-22662.9513
127.6749,14.0661,10939.7997,-77.4305,-22662.9513
127.6798,14.0691,10939.8214,-77.432,-22663.0123
127.6835,14.0698,10939.8214,-77.432,-22663.0123
127.688,14.0802,10939.8278,-77.4275,-22663.0254
127.6892,14.0957,10939.8382,-77.4877,-22663.0941
127.694,14.0728,10939.8382,-77.4877,-22663.0941
127.6997,14.0868,10939.838,-77.5085,-22663.0741
127.7027,14.0841,10939.838,-77.5085,-22663.0741
127.7072,14.0748,10939.8338,-77.5141,-22663.0868
127.7115,14.0723,10939.8216,-77.4645,-22663.0196
127.7153,14.0539,10939.8216,-77.4645,-22663.0196
127.7191,14.04,10939.8087,-77.437,-22662.9857
127.7214,14.042,10939.8087,-77.437,-22662.9857
127.726,14.0304,10939.8074,-77.4324,-22662.9863
127.7272,14.0279,10939.8128,-77.4571,-22663.0025
127.7303,14.0232,10939.8128,-77.4571,-22663.0025
127.7333,14.0286,10939.8281,-77.4992,-22663.127
127.7358,14.0302,10939.8279,-77.5034,-22663.138
127.7385,14.0294,10939.8279,-77.5034,-22663.138
127.7432,14.0331,10939.8279,-77.4679,-22663.1488
127.7457,14.0436,10939.8279,-77.4679,-22663.1488
127.7489,14.0628,10939.8345,-77.366,-22663.1095
127.7531,14.0691,10939.8298,-77.368,-22663.0924
127.7551,14.092,10939.8298,-77.368,-22663.0924
127.7573,14.0987,10939.8489,-77.4346,-22663.0626
127.7592,14.1096,10939.8489,-77.4346,-22663.0626
127.7602,14.1133,10939.8556,-77.5393,-22663.0306
127.7645,14.1221,10939.8581,-77.5373,-22663.0117
127.7657,14.1263,10939.8581,-77.5373,-22663.0117
127.7675,14.1323,10939.8555,-77.4905,-22663.0271
127.7667,14.1202,10939.8555,-77.4905,-22663.0271
127.7701,14.1386,10939.8513,-77.4385,-22663.0572
127.7708,14.1447,10939.8512,-77.4536,-22663.0706
127.7713,14.1438,10939.8512,-77.4536,-22663.0706
127.7716,14.1434,10939.8417,-77.4161,-22663.0032
127.7748,14.1488,10939.8417,-77.4161,-22663.0032
127.7753,14.1624,10939.8366,-77.4423,-22662.8834
127.7754,14.172,10939.842,-77.4165,-22662.877
127.7767,14.1718,10939.842,-77.4165,-22662.877
127.7779,14.1678,10939.8564,-77.409,-22662.8997
127.779,14.1732,10939.8564,-77.409,-22662.8997
127.7807,14.1815,10939.8679,-77.3732,-22662.9892
127.7838,14.1834,10939.871,-77.352,-22663.0102
127.7857,14.2079,10939.871,-77.352,-22663.0102
127.7867,14.2076,10939.8742,-77.3437,-22663.1123
127.7885,14.212,10939.8742,-77.3437,-22663.1123
127.7887,14.2208,10939.8647,-77.359,-22663.1008
127.7908,14.2201,10939.8503,-77.3757,-22663.0346
127.7905,14.226,10939.8503,-77.3757,-22663.0346
127.7917,14.2021,10939.8491,-77.3626,-22662.9933
127.792,14.2073,10939.8491,-77.3626,-22662.9933
127.7927,14.238,10939.8516,-77.3592,-22662.9796
127.7937,14.2403,10939.8687,-77.423,-22663.0324
127.7941,14.2351,10939.8687,-77.423,-22663.0324
127.7953,14.2333,10939.8724,-77.4863,-22663.072
127.7974,14.2271,10939.8724,-77.4863,-22663.072
127.8007,14.2528,10939.8747,-77.4921,-22663.0743
127.8037,14.2729,10939.8803,-77.4325,-22663.1652
127.8062,14.2756,10939.8803,-77.4325,-22663.1652
127.8083,14.2827,10939.8835,-77.4395,-22663.1319
127.8074,14.2793,10939.8816,-77.4389,-22663.1254
127.8084,14.2872,10939.8816,-77.4389,-22663.1254
127.8075,14.2883,10939.8948,-77.5375,-22663.0986
127.8082,14.2944,10939.8948,-77.5375,-22663.0986
127.808,14.2936,10939.9059,-77.5672,-22663.1069
127.81,14.2973,10939.9065,-77.5642,-22663.1153
127.8106,14.304,10939.9065,-77.5642,-22663.1153
127.8101,14.303,10939.9091,-77.4709,-22663.1042
127.8132,14.3088,10939.9091,-77.4709,-22663.1042
127.8145,14.3142,10939.9112,-77.4431,-22663.1415
127.8144,14.318,10939.9122,-77.43,-22663.1389
127.8141,14.3101,10939.9122,-77.43,-22663.1389
127.8151,14.3115,10939.9035,-77.447,-22662.9422
127.8141,14.3178,10939.9035,-77.447,-22662.9422
127.8171,14.3154,10939.9013,-77.4929,-22662.9201
127.8187,14.3074,10939.897,-77.5081,-22662.9268
127.8199,14.3111,10939.897,-77.5081,-22662.9268
127.8184,14.3189,10939.9057,-77.5174,-22663.1712
127.8217,14.3204,10939.9057,-77.5174,-22663.1712
127.8254,14.3215,10939.9229,-77.4874,-22663.2225
127.8222,14.3125,10939.929,-77.4197,-22663.2159
127.8214,14.2997,10939.929,-77.4197,-22663.2159
127.823,14.3196,10939.9457,-77.3433,-22663.1826
127.8248,14.3164,10939.9457,-77.3433,-22663.1826
127.8252,14.3148,10939.9354,-77.3463,-22663.1127
127.8259,14.3113,10939.9356,-77.3481,-22663.0698
127.8267,14.3087,10939.9356,-77.3481,-22663.0698
127.8277,14.3037,10939.9165,-77.3675,-22663.0038
127.8276,14.309,10939.9165,-77.3675,-22663.0038
127.8288,14.3056,10939.9301,-77.3724,-22663.0313
127.8282,14.2992,10939.9121,-77.368,-22663.0186
127.8298,14.3033,10939.9121,-77.368,-22663.0186
127.8299,14.2873,10939.9111,-77.4273,-22663.0552
127.8305,14.2935,10939.9111,-77.4273,-22663.0552
127.8299,14.3049,10939.9007,-77.4466,-22663.057
127.8299,14.2966,10939.91,-77.4855,-22663.0931
127.8289,14.2925,10939.91,-77.4855,-22663.0931
127.8294,14.2962,10939.9146,-77.4495,-22663.0841
127.8296,14.2985,10939.9146,-77.4495,-22663.0841
127.8269,14.2913,10939.9135,-77.4433,-22663.0691
127.828,14.2943,10939.9053,-77.4536,-22662.9991
127.828,14.2973,10939.9053,-77.4536,-22662.9991
127.83,14.3049,10939.8905,-77.3031,-22662.8864
127.8299,14.3144,10939.8902,-77.2994,-22662.8888
127.829,14.3246,10939.8902,-77.2994,-22662.8888
127.8309,14.3169,10939.8788,-76.9946,-22662.8604
127.8302,14.2943,10939.8788,-76.9946,-22662.8604
127.8367,14.3058,10939.8689,-76.8947,-22662.8263
127.8347,14.2986,10939.8767,-76.8784,-22662.8339
127.8351,14.2805,10939.8767,-76.8784,-22662.8339
127.8358,14.2431,10939.8879,-76.8407,-22662.8356
127.8398,14.2292,10939.8879,-76.8407,-22662.8356
127.8437,14.2238,10939.8913,-76.8094,-22662.8238
127.8467,14.2257,10939.8902,-76.8315,-22662.8106
127.8508,14.2309,10939.8902,-76.8315,-22662.8106
127.8537,14.2275,10939.8836,-76.8458,-22662.8367
127.8563,14.2283,10939.8836,-76.8458,-22662.8367
127.8597,14.2303,10939.8867,-76.8119,-22662.9193
127.861,14.2414,10939.8847,-76.7918,-22662.9558
127.8648,14.2358,10939.8847,-76.7918,-22662.9558
127.8638,14.2312,10939.8935,-76.8056,-22663.0213
127.864,14.2251,10939.8935,-76.8056,-22663.0213
127.8663,14.2182,10939.8927,-76.8616,-22663.0158
127.8682,14.2265,10939.8995,-76.8509,-22662.9705
127.8665,14.2321,10939.8995,-76.8509,-22662.9705
127.8648,14.2111,10939.884,-76.8229,-22662.8606
127.8674,14.2009,10939.884,-76.8229,-22662.8606
127.8686,14.2252,10939.8843,-76.7943,-22662.8888
127.8711,14.257,10939.8797,-76.8203,-22662.9482
127.8716,14.2541,10939.8797,-76.8203,-22662.9482
127.8711,14.2607,10939.8986,-76.9637,-22662.9588
127.8701,14.2457,10939.8986,-76.9637,-22662.9588
127.8728,14.2633,10939.8905,-77.0789,-22662.9192
127.881,14.28,10939.8894,-77.2866,-22662.8749
127.8862,14.2864,10939.8894,-77.2866,-22662.8749
127.8777,14.2958,10939.8949,-77.4267,-22662.9079
127.8817,14.302,10939.8949,-77.4267,-22662.9079
127.8814,14.3046,10939.9027,-77.4156,-22662.8935
127.8818,14.3107,10939.9138,-77.4131,-22662.871
127.883,14.3087,10939.9138,-77.4131,-22662.871
127.8845,14.3212,10939.9175,-77.4768,-22662.8958
127.8833,14.3183,10939.9175,-77.4768,-22662.8958
127.8825,14.3105,10939.9141,-77.4691,-22662.9002
127.8819,14.3107,10939.9167,-77.4493,-22663.081
127.8804,14.3066,10939.9167,-77.4493,-22663.081
127.8831,14.316,10939.9157,-77.3935,-22662.9601
127.8869,14.3308,10939.9157,-77.3935,-22662.9601
127.8925,14.3592,10939.9157,-77.3935,-22662.9601
127.8935,14.3807,10939.9004,-77.1632,-22662.8482
127.8904,14.3928,10939.9004,-77.1632,-22662.8482
127.8938,14.3776,10939.8966,-76.9415,-22663.0008
127.8923,14.3645,10939.8942,-76.9337,-22663.004
127.8875,14.3621,10939.8942,-76.9337,-22663.004
127.887,14.3499,10939.8917,-76.9424,-22663.0079
127.8848,14.3159,10939.8917,-76.9424,-22663.0079
127.8841,14.2886,10939.8981,-76.9383,-22663.1013
127.8806,14.2518,10939.9029,-76.9362,-22663.1083
127.8787,14.2547,10939.9029,-76.9362,-22663.1083
127.8788,14.2374,10939.9209,-76.918,-22663.19
127.8793,14.215,10939.9209,-76.918,-22663.19
127.8802,14.2183,10939.9227,-77.0884,-22663.1339
127.8798,14.2073,10939.9257,-77.157,-22663.1042
127.8813,14.2039,10939.9257,-77.157,-22663.1042
127.8819,14.1896,10939.9247,-77.3508,-22662.9692
127.8816,14.1813,10939.9247,-77.3508,-22662.9692
127.8818,14.1808,10939.9221,-77.3566,-22662.8307
127.8827,14.166,10939.9214,-77.3914,-22662.7715
127.8831,14.1636,10939.9214,-77.3914,-22662.7715
127.8832,14.1855,10939.9127,-77.4299,-22662.9262
127.8838,14.1992,10939.9127,-77.4299,-22662.9262
127.8834,14.2198,10939.914,-77.4552,-22663.0551
127.8821,14.2271,10939.902,-77.4343,-22663.136
127.8818,14.2443,10939.902,-77.4343,-22663.136
127.8814,14.2642,10939.8996,-77.5484,-22663.0787
127.8778,14.2752,10939.8996,-77.5484,-22663.0787
127.8768,14.2762,10939.8977,-77.5264,-22663.07
127.8769,14.2631,10939.8992,-77.3478,-22663.1142
127.8732,14.2832,10939.8992,-77.3478,-22663.1142
127.8781,14.2943,10939.9113,-77.0253,-22663.1029
127.8799,14.3019,10939.9113,-77.0253,-22663.1029
127.882,14.3091,10939.9055,-76.9513,-22663.1137
127.8801,14.3144,10939.9002,-76.9269,-22663.1067
127.881,14.3336,10939.9002,-76.9269,-22663.1067
127.88,14.3513,10939.887,-77.0015,-22663.1205
127.8781,14.3603,10939.887,-77.0015,-22663.1205
127.8767,14.359,10939.8899,-77.0584,-22663.0843
127.8753,14.3587,10939.9039,-77.3077,-22662.9491
127.8723,14.3613,10939.9039,-77.3077,-22662.9491
127.8711,14.355,10939.9274,-77.4443,-22662.8416
127.8711,14.3508,10939.9274,-77.4443,-22662.8416
127.8691,14.3324,10939.9286,-77.4466,-22662.8426
127.8675,14.3127,10939.9292,-77.4243,-22662.8249
127.8661,14.3001,10939.9292,-77.4243,-22662.8249
127.863,14.2928,10939.9178,-77.458,-22662.8383
127.8588,14.2848,10939.9139,-77.4555,-22662.8362
127.8559,14.2872,10939.9139,-77.4555,-22662.8362
127.8559,14.2816,10939.9106,-77.4761,-22662.8329
127.854,14.2788,10939.9106,-77.4761,-22662.8329
127.8489,14.2769,10939.9169,-77.4099,-22662.7854
127.8445,14.2719,10939.9139,-77.4057,-22662.7841
127.8456,14.2712,10939.9139,-77.4057,-22662.7841
127.842,14.2574,10939.9065,-77.3606,-22662.8202
127.8385,14.2638,10939.9065,-77.3606,-22662.8202
127.838,14.2633,10939.8945,-77.3834,-22662.8767
127.8394,14.2609,10939.9049,-77.3993,-22662.9065
127.837,14.2462,10939.9049,-77.3993,-22662.9065
127.8347,14.2335,10939.921,-77.3723,-22662.9045
127.8339,14.2354,10939.921,-77.3723,-22662.9045
127.8334,14.2386,10939.9199,-77.3419,-22662.9246
127.8314,14.2347,10939.915,-77.3347,-22662.8696
127.8303,14.2319,10939.915,-77.3347,-22662.8696
127.828,14.2178,10939.9089,-77.4048,-22662.8551
127.828,14.23,10939.9089,-77.4048,-22662.8551
127.8326,14.238,10939.9145,-77.3889,-22662.8464
127.8465,14.288,10939.9118,-77.3886,-22662.8356
127.8657,14.36,10939.9118,-77.3886,-22662.8356
127.8765,14.4209,10939.9038,-77.3771,-22662.869
127.8811,14.4438,10939.9038,-77.3771,-22662.869
127.8829,14.4796,10939.8983,-77.4231,-22662.8948
127.8826,14.5056,10939.9026,-77.4337,-22662.9023
127.8836,14.5145,10939.9026,-77.4337,-22662.9023
127.8837,14.5262,10939.9114,-77.5187,-22662.7849
127.8841,14.5344,10939.9114,-77.5187,-22662.7849
127.887,14.5323,10939.9206,-77.5458,-22662.7195
127.8865,14.5457,10939.925,-77.5326,-22662.6271
127.8881,14.5433,10939.925,-77.5326,-22662.6271
127.8885,14.5351,10939.9668,-77.4783,-22662.6457
127.8912,14.5707,10939.9668,-77.4783,-22662.6457
127.8905,14.5775,10939.9628,-77.4747,-22662.6463
127.8904,14.585,10939.9626,-77.5283,-22662.6346
127.8912,14.6026,10939.9626,-77.5283,-22662.6346
127.8929,14.6174,10939.9426,-77.5731,-22662.4803
127.8954,14.6155,10939.9426,-77.5731,-22662.4803
127.9019,14.6411,10939.9428,-77.5687,-22662.4793
127.907,14.6744,10939.9511,-77.5898,-22662.3675
127.9102,14.6957,10939.9511,-77.5898,-22662.3675
127.911,14.693,10939.9567,-77.5554,-22662.3329
127.9187,14.735,10939.9572,-77.5543,-22662.3313
127.9214,14.7504,10939.9572,-77.5543,-22662.3313
127.9231,14.7666,10939.96,-77.5398,-22662.3562
127.9241,14.7878,10939.96,-77.5398,-22662.3562
127.927,14.815,10939.9604,-77.5868,-22662.3558
127.9301,14.8091,10939.9615,-77.596,-22662.3457
127.9317,14.8031,10939.9615,-77.596,-22662.3457
127.933,14.8058,10939.9531,-77.4064,-22662.2514
127.9358,14.8098,10939.9531,-77.4064,-22662.2514
127.9384,14.8004,10939.9543,-77.1852,-22662.3113
127.9406,14.7953,10939.9524,-77.1163,-22662.3135
127.9438,14.7944,10939.9524,-77.1163,-22662.3135
127.9466,14.7907,10939.9735,-76.9946,-22662.2731
127.949,14.7935,10939.9735,-76.9946,-22662.2731
127.951,14.783,10939.9722,-76.9672,-22662.1038
127.9524,14.7943,10939.9743,-76.9911,-22662.1146
127.9569,14.8067,10939.9743,-76.9911,-22662.1146
127.9588,14.8124,10939.9797,-77.1444,-22662.2744
127.9597,14.807,10939.9797,-77.1444,-22662.2744
127.9599,14.8222,10939.9869,-77.2868,-22662.4137
127.9589,14.8114,10939.9968,-77.3782,-22662.3948
127.9609,14.824,10939.9968,-77.3782,-22662.3948
127.9599,14.8299,10940.0066,-77.3409,-22662.3429
127.9596,14.8274,10940.0066,-77.3409,-22662.3429
127.961,14.8284,10940.0027,-77.2271,-22662.3086
127.9603,14.8268,10939.9987,-77.1064,-22662.3098
127.9606,14.8239,10939.9987,-77.1064,-22662.3098
127.9597,14.8255,10939.9812,-76.9466,-22662.3234
127.9606,14.8191,10939.9812,-76.9466,-22662.3234
127.9605,14.8189,10939.9794,-76.9175,-22662.3048
127.9615,14.8185,10939.9852,-76.8915,-22662.3096
127.9614,14.8254,10939.9852,-76.8915,-22662.3096
127.9636,14.8374,10940.008,-76.88,-22662.1953
127.9638,14.8475,10940.008,-76.88,-22662.1953
127.9629,14.845,10940.0036,-76.8867,-22662.2015
127.9623,14.8437,10940.0016,-76.8651,-22662.2023
127.962,14.8401,10940.0016,-76.8651,-22662.2023
127.9605,14.8509,10939.9945,-76.8582,-22662.2439
127.9622,14.843,10939.9945,-76.8582,-22662.2439
127.9618,14.8419,10939.9967,-76.8566,-22662.2556
127.9612,14.8616,10940.0116,-76.8452,-22662.2754
127.9606,14.8561,10940.0116,-76.8452,-22662.2754
127.9614,14.8661,10940.0051,-76.8431,-22662.3274
127.9623,14.8619,10940.0051,-76.8431,-22662.3274
127.96,14.8776,10940.0051,-76.8431,-22662.3274
127.9583,14.8754,10939.9914,-76.872,-22662.2664
127.9563,14.8886,10939.9914,-76.872,-22662.2664
127.957,14.8939,10939.9805,-76.9124,-22662.2222
127.9562,14.894,10939.9863,-76.9053,-22662.2235
127.9548,14.8992,10939.9863,-76.9053,-22662.2235
127.9541,14.8998,10939.9923,-76.9927,-22662.1777
127.9546,14.9056,10939.9923,-76.9927,-22662.1777
127.9541,14.9028,10940.0142,-77.2021,-22662.0906
127.9575,14.9035,10940.0129,-77.2709,-22662.0866
127.9588,14.9126,10940.0129,-77.2709,-22662.0866
127.9622,14.9219,10940.0169,-77.4298,-22662.1515
127.9621,14.9251,10940.0169,-77.4298,-22662.1515
127.9623,14.9269,10940.0146,-77.3743,-22662.2315
127.9615,14.9247,10940.0155,-77.3555,-22662.2486
127.9614,14.9285,10940.0155,-77.3555,-22662.2486
127.9612,14.9166,10939.9997,-77.1896,-22662.2719
127.9624,14.9301,10939.9997,-77.1896,-22662.2719
127.9623,14.9325,10940.0022,-77.2337,-22662.2807
127.9623,14.9412,10940.0044,-77.2271,-22662.255
127.9628,14.9339,10940.0044,-77.2271,-22662.255
127.9621,14.9435,10940.0183,-77.3757,-22662.2026
127.9623,14.9547,10940.0183,-77.3757,-22662.2026
127.9613,14.9481,10940.0131,-77.357,-22662.2
127.9621,14.9445,10940.007,-77.3633,-22662.2211
127.9615,14.9286,10940.007,-77.3633,-22662.2211
127.9572,14.8902,10940.0056,-77.3822,-22662.1662
127.959,14.8995,10940.0056,-77.3822,-22662.1662
127.9579,14.8932,10940.0069,-77.38,-22662.1256
127.9562,14.8773,10940.0057,-77.4347,-22662.0897
127.9555,14.862,10940.0057,-77.4347,-22662.0897
127.9544,14.8543,10940.0215,-77.4677,-22662.0255
127.9567,14.8462,10940.0215,-77.4677,-22662.0255
127.9557,14.8445,10940.0175,-77.4948,-22662.0229
127.9548,14.8368,10940.031,-77.4971,-22662.0608
127.9526,14.829,10940.031,-77.4971,-22662.0608
127.9502,14.809,10940.026,-77.5071,-22662.2502
127.9479,14.741,10940.026,-77.5071,-22662.2502
127.9433,14.7276,10940.0254,-77.4832,-22662.2631
127.9437,14.7068,10940.0182,-77.407,-22662.3895
127.9428,14.6799,10940.0182,-77.407,-22662.3895
127.9417,14.6644,10940.0075,-77.0591,-22662.4363
127.9395,14.6652,10940.0075,-77.0591,-22662.4363
127.9391,14.656,10940.0113,-77.0504,-22662.4357
127.9383,14.6479,10939.9972,-76.7857,-22662.4177
127.9395,14.6382,10939.9972,-76.7857,-22662.4177
127.9384,14.6178,10939.9937,-76.7734,-22662.4576
127.9382,14.6117,10939.9927,-76.7756,-22662.4579
